sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2024-01-01T06:18:04,9,sensor-29,26.84,41.69,3528
2024-01-02T06:26:54,9,sensor-39,21.18,46.39,3845
2024-01-01T06:35:44,9,sensor-49,22.82,35.66,3682
2024-01-02T06:44:34,9,sensor-9,20.90,54.14,3730
2024-01-01T06:53:24,9,sensor-19,22.03,52.11,3145
2024-01-02T07:02:14,9,sensor-29,19.79,39.50,3909
2024-01-01T07:11:04,9,sensor-39,24.57,51.84,3395
2024-01-02T07:19:54,9,sensor-49,22.60,47.55,4085
2024-01-01T07:28:44,9,sensor-9,17.21,48.39,3543
2024-01-02T07:37:34,9,sensor-19,21.14,48.94,3838
2024-01-01T07:46:24,9,sensor-29,24.90,51.58,3348
2024-01-02T07:55:14,9,sensor-39,24.28,40.91,3902
2024-01-01T08:04:04,9,sensor-49,20.60,40.83,4002
2024-01-02T08:12:54,9,sensor-9,9.04,53.71,3834
2024-01-01T08:21:44,9,sensor-19,16.19,39.38,3021
2024-01-02T08:30:34,9,sensor-29,21.51,45.03,3631
2024-01-01T08:39:24,9,sensor-39,31.27,44.01,3057
2024-01-02T08:48:14,9,sensor-49,24.57,30.91,3336
2024-01-01T08:57:04,9,sensor-9,23.44,72.30,3284
2024-01-02T09:05:54,9,sensor-19,23.63,57.55,3262
2024-01-01T09:14:44,9,sensor-29,22.13,52.31,4109
2024-01-02T09:23:34,9,sensor-39,21.45,25.54,3822
2024-01-01T09:32:24,9,sensor-49,21.94,62.65,3727
2024-01-02T09:41:14,9,sensor-9,22.55,36.84,3848
2024-01-01T09:50:04,9,sensor-19,20.58,44.85,3072
2024-01-02T09:58:54,9,sensor-29,26.42,46.86,3793
2024-01-01T10:07:44,9,sensor-39,26.88,62.50,3962
2024-01-02T10:16:34,9,sensor-49,27.44,42.98,3502
2024-01-01T10:25:24,9,sensor-9,22.44,48.84,4169
2024-01-02T10:34:14,9,sensor-19,23.27,43.70,3739
2024-01-01T10:43:04,9,sensor-29,18.34,29.78,3456
2024-01-02T10:51:54,9,sensor-39,24.88,44.91,3985
2024-01-01T11:00:44,9,sensor-49,18.08,34.43,3580
2024-01-02T11:09:34,9,sensor-9,28.07,50.56,3297
2024-01-01T11:18:24,9,sensor-19,18.30,40.70,3628
2024-01-02T11:27:14,9,sensor-29,19.32,52.32,3767
2024-01-01T11:36:04,9,sensor-39,19.59,42.99,3594
2024-01-02T11:44:54,9,sensor-49,20.60,44.60,3362
2024-01-01T11:53:44,9,sensor-9,19.16,48.60,3145
2024-01-02T12:02:34,9,sensor-19,19.97,28.13,3178
2024-01-01T12:11:24,9,sensor-29,20.66,36.23,3180
2024-01-02T12:20:14,9,sensor-39,21.24,37.59,3422
2024-01-01T12:29:04,9,sensor-49,23.19,34.98,4104
2024-01-02T12:37:54,9,sensor-9,27.48,45.41,3059
2024-01-01T12:46:44,9,sensor-19,22.12,24.79,3182
2024-01-02T12:55:34,9,sensor-29,22.98,58.81,4023
2024-01-01T13:04:24,9,sensor-39,19.36,58.79,3423
2024-01-02T13:13:14,9,sensor-49,28.78,42.60,4101
2024-01-01T13:22:04,9,sensor-9,24.38,57.96,3598
2024-01-02T13:30:54,9,sensor-19,24.55,35.00,3637
2024-01-01T13:39:44,9,sensor-29,23.79,32.90,3853
2024-01-02T13:48:34,9,sensor-39,20.92,57.55,3451
2024-01-01T13:57:24,9,sensor-49,22.55,43.00,3453
2024-01-02T14:06:14,9,sensor-9,22.03,71.16,4010
2024-01-01T14:15:04,9,sensor-19,23.84,43.55,3790
2024-01-02T14:23:54,9,sensor-29,20.06,66.69,3568
2024-01-01T14:32:44,9,sensor-39,26.90,21.66,3650
2024-01-02T14:41:34,9,sensor-49,22.31,41.94,3760
2024-01-01T14:50:24,9,sensor-9,22.64,56.28,3127
2024-01-02T14:59:14,9,sensor-19,22.17,35.60,4029
2024-01-01T15:08:04,9,sensor-29,25.31,52.86,3298
2024-01-02T15:16:54,9,sensor-39,25.37,49.31,3846
2024-01-01T15:25:44,9,sensor-49,26.71,73.77,3626
2024-01-02T15:34:34,9,sensor-9,33.22,48.56,3402
2024-01-01T15:43:24,9,sensor-19,24.41,52.56,3783
2024-01-02T15:52:14,9,sensor-29,27.64,38.19,3561
2024-01-01T16:01:04,9,sensor-39,19.43,43.99,3334
2024-01-02T16:09:54,9,sensor-49,25.23,36.14,3722
2024-01-01T16:18:44,9,sensor-9,25.66,63.28,3723
2024-01-02T16:27:34,9,sensor-19,25.39,47.11,4036
2024-01-01T16:36:24,9,sensor-29,17.44,47.70,3545
2024-01-02T16:45:14,9,sensor-39,29.33,48.57,3954
2024-01-01T16:54:04,9,sensor-49,17.04,66.22,3102
2024-01-02T17:02:54,9,sensor-9,25.33,60.05,3760
2024-01-01T17:11:44,9,sensor-19,21.11,37.66,3577
2024-01-02T17:20:34,9,sensor-29,24.93,77.29,3264
2024-01-01T17:29:24,9,sensor-39,27.65,35.79,3374
2024-01-02T17:38:14,9,sensor-49,22.40,67.63,3319
2024-01-01T17:47:04,9,sensor-9,19.95,59.93,3751
2024-01-02T17:55:54,9,sensor-19,23.69,39.50,3332
2024-01-01T18:04:44,9,sensor-29,24.38,36.51,3035
2024-01-02T18:13:34,9,sensor-39,17.16,40.73,3597
2024-01-01T18:22:24,9,sensor-49,22.85,36.73,3908
2024-01-02T18:31:14,9,sensor-9,19.03,30.76,3369
2024-01-01T18:40:04,9,sensor-19,19.50,55.84,3044
2024-01-02T18:48:54,9,sensor-29,19.96,73.36,3217
2024-01-01T18:57:44,9,sensor-39,13.54,46.60,4057
2024-01-02T19:06:34,9,sensor-49,24.88,42.70,3244
2024-01-01T19:15:24,9,sensor-9,23.27,32.28,4088
2024-01-02T19:24:14,9,sensor-19,21.57,43.84,3844
2024-01-01T19:33:04,9,sensor-29,22.03,24.18,3744
2024-01-02T19:41:54,9,sensor-39,26.67,30.44,3471
2024-01-01T19:50:44,9,sensor-49,22.52,48.69,3597
2024-01-02T19:59:34,9,sensor-9,20.70,53.50,4087
2024-01-01T20:08:24,9,sensor-19,21.29,27.22,3067
2024-01-02T20:17:14,9,sensor-29,28.70,32.31,3699
2024-01-01T20:26:04,9,sensor-39,22.69,37.95,3596
2024-01-02T20:34:54,9,sensor-49,23.14,44.88,3096
2024-01-01T20:43:44,9,sensor-9,21.00,36.14,3659
2024-01-02T20:52:34,9,sensor-19,24.47,31.50,4184
2024-01-01T21:01:24,9,sensor-29,17.05,32.49,3196
2024-01-02T21:10:14,9,sensor-39,18.05,36.59,3479
2024-01-01T21:19:04,9,sensor-49,23.73,26.91,3316
2024-01-02T21:27:54,9,sensor-9,16.88,40.54,3134
2024-01-01T21:36:44,9,sensor-19,17.98,52.11,4123
2024-01-02T21:45:34,9,sensor-29,24.04,46.24,3547
2024-01-01T21:54:24,9,sensor-39,17.72,43.35,3351
2024-01-02T22:03:14,9,sensor-49,20.97,36.18,3095
2024-01-01T22:12:04,9,sensor-9,12.87,34.69,3510
2024-01-02T22:20:54,9,sensor-19,20.07,47.60,3823
2024-01-01T22:29:44,9,sensor-29,18.35,43.09,3365
2024-01-02T22:38:34,9,sensor-39,22.70,54.10,3349
2024-01-01T22:47:24,9,sensor-49,16.12,40.98,3083
2024-01-02T22:56:14,9,sensor-9,21.94,62.62,3544
2024-01-01T23:05:04,9,sensor-19,18.65,43.85,4061
2024-01-02T23:13:54,9,sensor-29,15.62,27.27,3683
2024-01-01T23:22:44,9,sensor-39,20.27,48.91,3522
2024-01-02T23:31:34,9,sensor-49,18.83,45.16,3862
2024-01-01T23:40:24,9,sensor-9,22.63,63.80,3213
2024-01-02T23:49:14,9,sensor-19,18.88,44.21,3044
2024-01-01T23:58:04,9,sensor-29,28.98,38.65,3774
2024-01-02T00:06:54,9,sensor-39,21.23,45.75,3647
2024-01-01T00:15:44,9,sensor-49,26.37,47.23,3164
2024-01-02T00:24:34,9,sensor-9,18.72,49.08,3992
2024-01-01T00:33:24,9,sensor-19,22.19,51.65,3467
2024-01-02T00:42:14,9,sensor-29,8.11,33.98,3750
2024-01-01T00:51:04,9,sensor-39,22.87,46.53,3280
2024-01-02T00:59:54,9,sensor-49,20.12,49.11,3037
2024-01-01T01:08:44,9,sensor-9,19.08,65.96,3437
2024-01-02T01:17:34,9,sensor-19,24.26,38.08,3621
2024-01-01T01:26:24,9,sensor-29,22.43,41.41,3123
2024-01-02T01:35:14,9,sensor-39,20.84,71.51,3391
2024-01-01T01:44:04,9,sensor-49,18.07,24.56,3228
2024-01-02T01:52:54,9,sensor-9,22.71,14.69,3788
2024-01-01T02:01:44,9,sensor-19,19.49,34.20,3294
2024-01-02T02:10:34,9,sensor-29,26.91,41.60,4012
2024-01-01T02:19:24,9,sensor-39,16.59,49.06,3965
2024-01-02T02:28:14,9,sensor-49,23.03,39.11,3896
2024-01-01T02:37:04,9,sensor-9,19.39,63.62,3067
2024-01-02T02:45:54,9,sensor-19,23.62,47.89,4130
2024-01-01T02:54:44,9,sensor-29,18.91,37.55,4045
2024-01-02T03:03:34,9,sensor-39,23.55,39.78,4022
2024-01-01T03:12:24,9,sensor-49,25.76,26.28,3561
2024-01-02T03:21:14,9,sensor-9,21.22,45.40,3987
2024-01-01T03:30:04,9,sensor-19,21.17,38.43,3987
2024-01-02T03:38:54,9,sensor-29,23.47,47.62,3884
2024-01-01T03:47:44,9,sensor-39,15.77,45.23,3071
2024-01-02T03:56:34,9,sensor-49,18.31,63.07,4179
2024-01-01T04:05:24,9,sensor-9,21.46,40.16,3742
2024-01-02T04:14:14,9,sensor-19,22.34,46.19,3179
2024-01-01T04:23:04,9,sensor-29,23.42,49.82,3787
2024-01-02T04:31:54,9,sensor-39,18.94,38.17,3771
2024-01-01T04:40:44,9,sensor-49,16.69,52.85,3770
2024-01-02T04:49:34,9,sensor-9,27.02,51.49,3082
2024-01-01T04:58:24,9,sensor-19,26.24,56.75,3604
2024-01-02T05:07:14,9,sensor-29,20.67,37.71,4063
2024-01-01T05:16:04,9,sensor-39,33.17,57.63,3145
2024-01-02T05:24:54,9,sensor-49,20.07,48.37,3934
2024-01-01T05:33:44,9,sensor-9,17.85,36.03,3335
2024-01-02T05:42:34,9,sensor-19,20.84,22.89,3856
2024-01-01T05:51:24,9,sensor-29,27.65,61.85,3225
2024-01-02T06:00:14,9,sensor-39,20.90,44.58,3617
2024-01-01T06:09:04,9,sensor-49,23.92,46.11,3740
2024-01-02T06:17:54,9,sensor-9,30.12,32.46,3187
2024-01-01T06:26:44,9,sensor-19,23.62,42.10,3655
2024-01-02T06:35:34,9,sensor-29,24.90,47.21,3436
2024-01-01T06:44:24,9,sensor-39,27.26,43.55,3880
2024-01-02T06:53:14,9,sensor-49,23.61,38.20,3318
2024-01-01T07:02:04,9,sensor-9,27.76,26.09,4087
2024-01-02T07:10:54,9,sensor-19,19.95,20.94,3107
2024-01-01T07:19:44,9,sensor-29,18.07,40.73,3285
2024-01-02T07:28:34,9,sensor-39,23.73,36.07,3267
2024-01-01T07:37:24,9,sensor-49,19.48,52.61,3101
2024-01-02T07:46:14,9,sensor-9,30.22,56.17,3519
2024-01-01T07:55:04,9,sensor-19,11.89,56.54,3841
2024-01-02T08:03:54,9,sensor-29,20.48,25.75,3634
2024-01-01T08:12:44,9,sensor-39,22.33,49.17,3306
2024-01-02T08:21:34,9,sensor-49,29.02,47.69,3767
2024-01-01T08:30:24,9,sensor-9,24.39,61.05,3989
2024-01-02T08:39:14,9,sensor-19,23.68,39.58,3634
2024-01-01T08:48:04,9,sensor-29,7.59,39.39,3226
2024-01-02T08:56:54,9,sensor-39,15.78,45.05,3603
2024-01-01T09:05:44,9,sensor-49,26.49,28.13,3728
2024-01-02T09:14:34,9,sensor-9,26.49,48.31,4006
2024-01-01T09:23:24,9,sensor-19,20.51,61.22,3942
2024-01-02T09:32:14,9,sensor-29,26.10,31.48,3410
2024-01-01T09:41:04,9,sensor-39,21.78,46.87,4180
2024-01-02T09:49:54,9,sensor-49,18.58,51.88,4155
2024-01-01T09:58:44,9,sensor-9,20.03,36.75,3806
2024-01-02T10:07:34,9,sensor-19,27.02,57.93,3505
2024-01-01T10:16:24,9,sensor-29,18.23,62.60,3586
2024-01-02T10:25:14,9,sensor-39,27.23,46.19,3536
2024-01-01T10:34:04,9,sensor-49,18.77,49.78,3542
2024-01-02T10:42:54,9,sensor-9,25.49,40.97,3570
2024-01-01T10:51:44,9,sensor-19,17.32,33.45,3623
2024-01-02T11:00:34,9,sensor-29,13.02,64.88,3177
2024-01-01T11:09:24,9,sensor-39,22.97,47.39,3946
2024-01-02T11:18:14,9,sensor-49,16.21,52.74,3431
2024-01-01T11:27:04,9,sensor-9,25.35,30.62,4084
2024-01-02T11:35:54,9,sensor-19,25.85,36.31,4189
2024-01-01T11:44:44,9,sensor-29,20.01,59.10,3423
2024-01-02T11:53:34,9,sensor-39,29.28,39.90,3065
2024-01-01T12:02:24,9,sensor-49,24.91,55.42,3335
2024-01-02T12:11:14,9,sensor-9,16.19,31.25,3299
2024-01-01T12:20:04,9,sensor-19,18.94,57.03,3085
2024-01-02T12:28:54,9,sensor-29,26.09,53.72,4176
2024-01-01T12:37:44,9,sensor-39,21.49,59.23,4055
2024-01-02T12:46:34,9,sensor-49,17.65,30.28,4021
2024-01-01T12:55:24,9,sensor-9,16.06,38.94,3448
2024-01-02T13:04:14,9,sensor-19,17.61,72.42,3846
2024-01-01T13:13:04,9,sensor-29,24.67,38.48,3785
2024-01-02T13:21:54,9,sensor-39,21.00,47.47,3431
2024-01-01T13:30:44,9,sensor-49,19.73,48.65,3620
2024-01-02T13:39:34,9,sensor-9,23.53,74.72,3679
2024-01-01T13:48:24,9,sensor-19,24.05,27.45,3229
2024-01-02T13:57:14,9,sensor-29,20.04,45.01,3941
2024-01-01T14:06:04,9,sensor-39,18.48,40.85,3138
2024-01-02T14:14:54,9,sensor-49,25.22,28.37,3408
2024-01-01T14:23:44,9,sensor-9,25.83,50.88,4119
2024-01-02T14:32:34,9,sensor-19,26.47,17.99,3525
2024-01-01T14:41:24,9,sensor-29,25.83,41.02,4165
2024-01-02T14:50:14,9,sensor-39,26.41,18.12,3140
2024-01-01T14:59:04,9,sensor-49,22.37,44.54,3630
2024-01-02T15:07:54,9,sensor-9,17.08,57.77,3327
2024-01-01T15:16:44,9,sensor-19,20.50,46.14,3069
2024-01-02T15:25:34,9,sensor-29,19.36,38.17,3290
2024-01-01T15:34:24,9,sensor-39,13.39,33.57,4001
2024-01-02T15:43:14,9,sensor-49,24.81,49.22,3323
2024-01-01T15:52:04,9,sensor-9,24.79,44.48,3153
2024-01-02T16:00:54,9,sensor-19,16.33,46.97,3983
2024-01-01T16:09:44,9,sensor-29,25.41,54.03,3899
2024-01-02T16:18:34,9,sensor-39,20.80,47.55,3154
2024-01-01T16:27:24,9,sensor-49,18.05,40.35,3220
2024-01-02T16:36:14,9,sensor-9,28.46,44.73,3146
2024-01-01T16:45:04,9,sensor-19,23.57,38.95,3996
2024-01-02T16:53:54,9,sensor-29,25.10,51.83,4107
2024-01-01T17:02:44,9,sensor-39,23.85,45.85,3333
2024-01-02T17:11:34,9,sensor-49,18.26,33.00,3266
2024-01-01T17:20:24,9,sensor-9,16.26,11.10,3540
2024-01-02T17:29:14,9,sensor-19,32.07,46.02,3816
2024-01-01T17:38:04,9,sensor-29,27.16,51.85,3174
2024-01-02T17:46:54,9,sensor-39,19.19,36.03,3419
2024-01-01T17:55:44,9,sensor-49,26.08,26.67,3843
2024-01-02T18:04:34,9,sensor-9,21.82,42.33,3433
2024-01-01T18:13:24,9,sensor-19,17.99,36.76,3345
2024-01-02T18:22:14,9,sensor-29,24.56,41.54,3221
2024-01-01T18:31:04,9,sensor-39,25.89,17.02,3188
2024-01-02T18:39:54,9,sensor-49,21.27,54.75,4032
2024-01-01T18:48:44,9,sensor-9,24.00,41.31,3782
2024-01-02T18:57:34,9,sensor-19,10.78,56.86,3117
2024-01-01T19:06:24,9,sensor-29,22.82,45.25,3926
2024-01-02T19:15:14,9,sensor-39,33.20,53.39,4033
2024-01-01T19:24:04,9,sensor-49,22.95,40.35,3888
2024-01-02T19:32:54,9,sensor-9,21.73,19.72,3117
2024-01-01T19:41:44,9,sensor-19,21.54,33.85,3286
2024-01-02T19:50:34,9,sensor-29,21.28,55.42,3666
2024-01-01T19:59:24,9,sensor-39,21.75,34.41,3931
2024-01-02T20:08:14,9,sensor-49,24.55,44.40,3991
2024-01-01T20:17:04,9,sensor-9,19.85,49.74,3224
2024-01-02T20:25:54,9,sensor-19,24.47,43.32,3295
2024-01-01T20:34:44,9,sensor-29,20.78,40.25,3933
2024-01-02T20:43:34,9,sensor-39,24.03,47.86,3128
2024-01-01T20:52:24,9,sensor-49,16.79,59.66,3002
2024-01-02T21:01:14,9,sensor-9,25.14,47.87,3333
2024-01-01T21:10:04,9,sensor-19,22.16,46.81,3522
2024-01-02T21:18:54,9,sensor-29,23.50,30.59,3297
2024-01-01T21:27:44,9,sensor-39,24.31,66.98,3196
2024-01-02T21:36:34,9,sensor-49,16.97,33.19,3345
2024-01-01T21:45:24,9,sensor-9,27.70,52.37,3377
2024-01-02T21:54:14,9,sensor-19,26.58,32.82,3902
2024-01-01T22:03:04,9,sensor-29,25.58,32.05,3988
2024-01-02T22:11:54,9,sensor-39,18.11,27.76,3634
2024-01-01T22:20:44,9,sensor-49,24.51,62.00,4113
2024-01-02T22:29:34,9,sensor-9,18.31,43.19,3227
2024-01-01T22:38:24,9,sensor-19,25.21,44.38,3012
2024-01-02T22:47:14,9,sensor-29,22.85,37.94,4104
2024-01-01T22:56:04,9,sensor-39,27.30,67.84,3694
2024-01-02T23:04:54,9,sensor-49,23.66,60.61,3833
2024-01-01T23:13:44,9,sensor-9,28.63,54.61,3656
2024-01-02T23:22:34,9,sensor-19,29.53,45.23,3488
2024-01-01T23:31:24,9,sensor-29,22.56,35.79,4055
2024-01-02T23:40:14,9,sensor-39,22.41,48.04,3720
2024-01-01T23:49:04,9,sensor-49,21.42,43.18,3803
2024-01-02T23:57:54,9,sensor-9,20.93,74.65,3434
2024-01-01T00:06:44,9,sensor-19,26.31,56.70,3646
2024-01-02T00:15:34,9,sensor-29,15.11,54.07,4194
2024-01-01T00:24:24,9,sensor-39,22.21,32.39,3495
2024-01-02T00:33:14,9,sensor-49,16.24,57.27,3239
2024-01-01T00:42:04,9,sensor-9,26.37,38.29,4111
2024-01-02T00:50:54,9,sensor-19,23.80,43.78,3874
2024-01-01T00:59:44,9,sensor-29,29.17,30.70,3370
2024-01-02T01:08:34,9,sensor-39,9.44,37.55,4020
2024-01-01T01:17:24,9,sensor-49,28.65,30.47,3147
2024-01-02T01:26:14,9,sensor-9,17.52,40.90,3968
2024-01-01T01:35:04,9,sensor-19,20.30,47.14,4033
2024-01-02T01:43:54,9,sensor-29,19.36,35.60,3716
2024-01-01T01:52:44,9,sensor-39,15.79,39.55,3166
2024-01-02T02:01:34,9,sensor-49,23.86,46.89,3714
2024-01-01T02:10:24,9,sensor-9,29.48,49.26,3195
2024-01-02T02:19:14,9,sensor-19,22.76,51.61,3837
2024-01-01T02:28:04,9,sensor-29,27.12,42.73,3536
2024-01-02T02:36:54,9,sensor-39,24.23,42.33,3000
2024-01-01T02:45:44,9,sensor-49,17.92,29.95,3492
2024-01-02T02:54:34,9,sensor-9,17.80,53.04,3451
2024-01-01T03:03:24,9,sensor-19,17.51,49.34,3604
2024-01-02T03:12:14,9,sensor-29,23.12,49.01,3605
2024-01-01T03:21:04,9,sensor-39,20.43,41.98,3266
2024-01-02T03:29:54,9,sensor-49,21.27,46.17,3131
2024-01-01T03:38:44,9,sensor-9,13.97,46.26,3369
2024-01-02T03:47:34,9,sensor-19,25.31,42.95,3741
2024-01-01T03:56:24,9,sensor-29,21.19,57.17,4030
2024-01-02T04:05:14,9,sensor-39,23.46,45.44,4113
2024-01-01T04:14:04,9,sensor-49,22.18,29.50,4159
2024-01-02T04:22:54,9,sensor-9,20.17,50.87,3643
2024-01-01T04:31:44,9,sensor-19,25.67,58.84,4121
2024-01-02T04:40:34,9,sensor-29,17.34,59.79,3157
2024-01-01T04:49:24,9,sensor-39,21.21,41.37,3141
2024-01-02T04:58:14,9,sensor-49,21.21,51.58,3440
2024-01-01T05:07:04,9,sensor-9,26.49,15.96,3015
2024-01-02T05:15:54,9,sensor-19,21.62,48.17,3875
2024-01-01T05:24:44,9,sensor-29,25.05,41.60,3376
2024-01-02T05:33:34,9,sensor-39,23.33,35.73,3305
2024-01-01T05:42:24,9,sensor-49,22.56,24.80,3712
2024-01-02T05:51:14,9,sensor-9,28.81,39.49,3670
2024-01-01T06:00:04,9,sensor-19,19.78,41.39,4151
2024-01-02T06:08:54,9,sensor-29,21.39,70.57,3290
2024-01-01T06:17:44,9,sensor-39,17.21,51.37,3391
2024-01-02T06:26:34,9,sensor-49,18.03,41.32,4059
2024-01-01T06:35:24,9,sensor-9,22.93,65.53,3894
2024-01-02T06:44:14,9,sensor-19,16.62,27.51,3284
2024-01-01T06:53:04,9,sensor-29,16.57,3.51,4184
2024-01-02T07:01:54,9,sensor-39,20.78,54.60,4166
2024-01-01T07:10:44,9,sensor-49,21.62,51.02,3670
2024-01-02T07:19:34,9,sensor-9,19.78,65.18,3431
2024-01-01T07:28:24,9,sensor-19,22.11,49.80,3278
2024-01-02T07:37:14,9,sensor-29,22.39,56.22,3060
2024-01-01T07:46:04,9,sensor-39,16.08,42.57,3940
2024-01-02T07:54:54,9,sensor-49,23.12,57.49,3210
2024-01-01T08:03:44,9,sensor-9,21.30,42.49,3321
2024-01-02T08:12:34,9,sensor-19,23.16,32.68,3659
2024-01-01T08:21:24,9,sensor-29,22.24,41.06,4110
2024-01-02T08:30:14,9,sensor-39,22.08,41.53,3544
2024-01-01T08:39:04,9,sensor-49,23.56,44.53,3111
2024-01-02T08:47:54,9,sensor-9,25.95,57.29,3404
2024-01-01T08:56:44,9,sensor-19,28.55,37.79,4134
2024-01-02T09:05:34,9,sensor-29,22.83,54.02,3385
2024-01-01T09:14:24,9,sensor-39,25.60,46.73,3294
2024-01-02T09:23:14,9,sensor-49,25.88,50.79,4104
2024-01-01T09:32:04,9,sensor-9,25.62,59.33,3758
2024-01-02T09:40:54,9,sensor-19,20.55,61.48,3303
2024-01-01T09:49:44,9,sensor-29,22.23,36.92,3764
2024-01-02T09:58:34,9,sensor-39,25.70,32.78,4178
2024-01-01T10:07:24,9,sensor-49,25.65,45.12,3384
2024-01-02T10:16:14,9,sensor-9,29.60,29.34,3236
2024-01-01T10:25:04,9,sensor-19,16.34,53.67,3856
2024-01-02T10:33:54,9,sensor-29,27.98,43.15,3501
2024-01-01T10:42:44,9,sensor-39,22.94,47.59,3502
2024-01-02T10:51:34,9,sensor-49,24.43,61.92,4061
2024-01-01T11:00:24,9,sensor-9,20.92,47.37,3754
2024-01-02T11:09:14,9,sensor-19,20.18,52.93,3995
2024-01-01T11:18:04,9,sensor-29,15.64,34.26,3869
2024-01-02T11:26:54,9,sensor-39,26.12,36.08,3507
2024-01-01T11:35:44,9,sensor-49,16.30,63.72,3105
2024-01-02T11:44:34,9,sensor-9,29.00,57.37,3785
2024-01-01T11:53:24,9,sensor-19,17.94,39.52,3883
2024-01-02T12:02:14,9,sensor-29,999.00,999.00,3266
2024-01-01T12:11:04,9,sensor-39,19.95,53.27,3660
2024-01-02T12:19:54,9,sensor-49,25.85,56.50,3220
2024-01-01T12:28:44,9,sensor-9,16.27,67.74,3528
2024-01-02T12:37:34,9,sensor-19,20.96,35.42,4122
2024-01-01T12:46:24,9,sensor-29,19.14,30.55,3000
2024-01-02T12:55:14,9,sensor-39,17.45,60.62,3524
2024-01-01T13:04:04,9,sensor-49,23.52,38.42,4020
2024-01-02T13:12:54,9,sensor-9,20.89,52.89,3028
2024-01-01T13:21:44,9,sensor-19,25.72,37.74,4022
2024-01-02T13:30:34,9,sensor-29,18.80,36.96,3414
2024-01-01T13:39:24,9,sensor-39,13.74,53.99,3721
2024-01-02T13:48:14,9,sensor-49,26.24,42.20,3120
2024-01-01T13:57:04,9,sensor-9,25.84,23.88,3106
2024-01-02T14:05:54,9,sensor-19,24.65,40.98,3031
2024-01-01T14:14:44,9,sensor-29,22.63,42.27,3331
2024-01-02T14:23:34,9,sensor-39,25.00,33.33,3492
2024-01-01T14:32:24,9,sensor-49,25.12,44.82,3304
2024-01-02T14:41:14,9,sensor-9,18.49,31.12,3703
2024-01-01T14:50:04,9,sensor-19,28.12,45.21,3556
2024-01-02T14:58:54,9,sensor-29,20.69,59.03,3241
2024-01-01T15:07:44,9,sensor-39,15.29,42.65,4030
2024-01-02T15:16:34,9,sensor-49,25.06,54.13,3564
2024-01-01T15:25:24,9,sensor-9,20.11,55.12,3693
2024-01-02T15:34:14,9,sensor-19,20.91,53.81,3199
2024-01-01T15:43:04,9,sensor-29,17.43,37.48,3334
2024-01-02T15:51:54,9,sensor-39,17.71,58.32,3139
2024-01-01T16:00:44,9,sensor-49,21.52,46.00,4147
