sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2024-01-01T10:08:37,10,sensor-40,15.98,53.44,4110
2024-01-02T10:17:27,10,sensor-50,31.37,50.40,3070
2024-01-01T10:26:17,10,sensor-10,17.91,30.31,3351
2024-01-02T10:35:07,10,sensor-20,22.42,36.39,4188
2024-01-01T10:43:57,10,sensor-30,17.94,49.53,4007
2024-01-02T10:52:47,10,sensor-40,21.18,54.53,3725
2024-01-01T11:01:37,10,sensor-50,23.13,50.42,3593
2024-01-02T11:10:27,10,sensor-10,22.58,68.76,4046
2024-01-01T11:19:17,10,sensor-20,17.13,53.35,3061
2024-01-02T11:28:07,10,sensor-30,26.28,19.49,4184
2024-01-01T11:36:57,10,sensor-40,17.37,60.26,3484
2024-01-02T11:45:47,10,sensor-50,20.76,49.69,3110
2024-01-01T11:54:37,10,sensor-10,23.63,36.51,3253
2024-01-02T12:03:27,10,sensor-20,24.13,33.47,3256
2024-01-01T12:12:17,10,sensor-30,25.22,46.04,3900
2024-01-02T12:21:07,10,sensor-40,25.31,46.98,4151
2024-01-01T12:29:57,10,sensor-50,18.20,50.92,4092
2024-01-02T12:38:47,10,sensor-10,22.11,63.42,3022
2024-01-01T12:47:37,10,sensor-20,23.56,56.56,3949
2024-01-02T12:56:27,10,sensor-30,22.93,40.18,4109
2024-01-01T13:05:17,10,sensor-40,24.08,51.10,3697
2024-01-02T13:14:07,10,sensor-50,22.69,43.62,3766
2024-01-01T13:22:57,10,sensor-10,27.00,53.96,3381
2024-01-02T13:31:47,10,sensor-20,22.64,59.80,3555
2024-01-01T13:40:37,10,sensor-30,25.59,47.59,3510
2024-01-02T13:49:27,10,sensor-40,19.22,24.47,3057
2024-01-01T13:58:17,10,sensor-50,29.20,33.01,4093
2024-01-02T14:07:07,10,sensor-10,25.23,48.48,4154
2024-01-01T14:15:57,10,sensor-20,22.05,41.20,3044
2024-01-02T14:24:47,10,sensor-30,28.51,52.30,3981
2024-01-01T14:33:37,10,sensor-40,17.65,57.87,3184
2024-01-02T14:42:27,10,sensor-50,13.53,41.76,3983
2024-01-01T14:51:17,10,sensor-10,22.77,48.15,3460
2024-01-02T15:00:07,10,sensor-20,16.32,53.76,4142
2024-01-01T15:08:57,10,sensor-30,26.06,32.02,3723
2024-01-02T15:17:47,10,sensor-40,13.72,50.10,3219
2024-01-01T15:26:37,10,sensor-50,19.42,34.83,3835
2024-01-02T15:35:27,10,sensor-10,21.76,47.97,4061
2024-01-01T15:44:17,10,sensor-20,29.93,48.69,3294
2024-01-02T15:53:07,10,sensor-30,25.78,25.35,4101
2024-01-01T16:01:57,10,sensor-40,21.12,23.75,3946
2024-01-02T16:10:47,10,sensor-50,20.45,48.82,3539
2024-01-01T16:19:37,10,sensor-10,25.83,36.75,3934
2024-01-02T16:28:27,10,sensor-20,20.06,37.42,3796
2024-01-01T16:37:17,10,sensor-30,23.54,20.05,3472
2024-01-02T16:46:07,10,sensor-40,31.53,40.31,3675
2024-01-01T16:54:57,10,sensor-50,22.19,35.12,4014
2024-01-02T17:03:47,10,sensor-10,20.48,55.44,3465
2024-01-01T17:12:37,10,sensor-20,28.46,54.00,3171
2024-01-02T17:21:27,10,sensor-30,24.64,29.02,3252
2024-01-01T17:30:17,10,sensor-40,18.40,67.86,3053
2024-01-02T17:39:07,10,sensor-50,21.53,56.19,3419
2024-01-01T17:47:57,10,sensor-10,20.13,42.85,4049
2024-01-02T17:56:47,10,sensor-20,24.12,48.53,4144
2024-01-01T18:05:37,10,sensor-30,21.99,38.88,3451
2024-01-02T18:14:27,10,sensor-40,21.51,36.43,3993
2024-01-01T18:23:17,10,sensor-50,19.81,36.36,3567
2024-01-02T18:32:07,10,sensor-10,27.68,49.93,3585
2024-01-01T18:40:57,10,sensor-20,29.67,42.59,4181
2024-01-02T18:49:47,10,sensor-30,26.89,28.82,3685
2024-01-01T18:58:37,10,sensor-40,17.31,56.98,3227
2024-01-02T19:07:27,10,sensor-50,22.74,43.40,3022
2024-01-01T19:16:17,10,sensor-10,26.01,41.18,3999
2024-01-02T19:25:07,10,sensor-20,20.29,51.54,3669
2024-01-01T19:33:57,10,sensor-30,17.41,58.74,4077
2024-01-02T19:42:47,10,sensor-40,24.98,45.90,3664
2024-01-01T19:51:37,10,sensor-50,21.50,37.44,3185
2024-01-02T20:00:27,10,sensor-10,22.36,40.31,3047
2024-01-01T20:09:17,10,sensor-20,29.05,44.10,3731
2024-01-02T20:18:07,10,sensor-30,20.19,26.68,4098
2024-01-01T20:26:57,10,sensor-40,20.95,36.99,3024
2024-01-02T20:35:47,10,sensor-50,23.38,36.23,4186
2024-01-01T20:44:37,10,sensor-10,25.06,36.34,3142
2024-01-02T20:53:27,10,sensor-20,15.04,32.28,3466
2024-01-01T21:02:17,10,sensor-30,14.51,36.51,3567
2024-01-02T21:11:07,10,sensor-40,22.05,40.99,3743
2024-01-01T21:19:57,10,sensor-50,23.19,33.76,3824
2024-01-02T21:28:47,10,sensor-10,22.54,63.41,3058
2024-01-01T21:37:37,10,sensor-20,17.49,32.81,3553
2024-01-02T21:46:27,10,sensor-30,19.34,36.51,3036
2024-01-01T21:55:17,10,sensor-40,21.08,59.37,3689
2024-01-02T22:04:07,10,sensor-50,16.98,55.93,3937
2024-01-01T22:12:57,10,sensor-10,16.89,43.91,3010
2024-01-02T22:21:47,10,sensor-20,21.63,60.58,3916
2024-01-01T22:30:37,10,sensor-30,20.81,50.19,4091
2024-01-02T22:39:27,10,sensor-40,18.41,47.27,4148
2024-01-01T22:48:17,10,sensor-50,16.67,59.94,3297
2024-01-02T22:57:07,10,sensor-10,20.15,34.26,3409
2024-01-01T23:05:57,10,sensor-20,25.06,37.37,3684
2024-01-02T23:14:47,10,sensor-30,20.77,68.29,3469
2024-01-01T23:23:37,10,sensor-40,20.60,68.98,3227
2024-01-02T23:32:27,10,sensor-50,13.92,54.52,3676
2024-01-01T23:41:17,10,sensor-10,19.80,37.73,4077
2024-01-02T23:50:07,10,sensor-20,23.80,48.87,3953
2024-01-01T23:58:57,10,sensor-30,28.80,29.05,3939
2024-01-02T00:07:47,10,sensor-40,16.95,31.59,4057
2024-01-01T00:16:37,10,sensor-50,12.41,36.18,3961
2024-01-02T00:25:27,10,sensor-10,26.16,53.19,3492
2024-01-01T00:34:17,10,sensor-20,29.13,30.45,3610
2024-01-02T00:43:07,10,sensor-30,21.44,46.53,3567
2024-01-01T00:51:57,10,sensor-40,22.82,46.86,3851
2024-01-02T01:00:47,10,sensor-50,18.84,52.13,3182
2024-01-01T01:09:37,10,sensor-10,28.43,65.08,3888
2024-01-02T01:18:27,10,sensor-20,19.79,50.10,4158
2024-01-01T01:27:17,10,sensor-30,19.62,48.70,3676
2024-01-02T01:36:07,10,sensor-40,20.70,55.89,3602
2024-01-01T01:44:57,10,sensor-50,25.02,28.05,3486
2024-01-02T01:53:47,10,sensor-10,25.41,51.76,3256
2024-01-01T02:02:37,10,sensor-20,24.25,31.41,3706
2024-01-02T02:11:27,10,sensor-30,20.49,38.21,3167
2024-01-01T02:20:17,10,sensor-40,25.91,62.26,3758
2024-01-02T02:29:07,10,sensor-50,29.87,25.69,3397
2024-01-01T02:37:57,10,sensor-10,24.25,64.79,4198
2024-01-02T02:46:47,10,sensor-20,16.98,29.66,3567
2024-01-01T02:55:37,10,sensor-30,11.47,59.39,3977
2024-01-02T03:04:27,10,sensor-40,22.19,33.28,4200
2024-01-01T03:13:17,10,sensor-50,24.63,33.94,4050
2024-01-02T03:22:07,10,sensor-10,33.30,44.85,3797
2024-01-01T03:30:57,10,sensor-20,26.09,46.49,3246
2024-01-02T03:39:47,10,sensor-30,29.63,39.99,3306
2024-01-01T03:48:37,10,sensor-40,21.50,46.51,3225
2024-01-02T03:57:27,10,sensor-50,25.00,45.01,3383
2024-01-01T04:06:17,10,sensor-10,21.44,60.17,4180
2024-01-02T04:15:07,10,sensor-20,22.32,54.86,3620
2024-01-01T04:23:57,10,sensor-30,27.06,45.53,3726
2024-01-02T04:32:47,10,sensor-40,23.34,56.41,3993
2024-01-01T04:41:37,10,sensor-50,20.88,24.38,4060
2024-01-02T04:50:27,10,sensor-10,24.15,33.03,3731
2024-01-01T04:59:17,10,sensor-20,22.89,19.22,3709
2024-01-02T05:08:07,10,sensor-30,28.54,59.77,3424
2024-01-01T05:16:57,10,sensor-40,23.45,62.79,3190
2024-01-02T05:25:47,10,sensor-50,13.54,48.74,4193
2024-01-01T05:34:37,10,sensor-10,24.06,39.81,3800
2024-01-02T05:43:27,10,sensor-20,24.57,51.36,3832
2024-01-01T05:52:17,10,sensor-30,22.49,68.56,3725
2024-01-02T06:01:07,10,sensor-40,12.13,42.66,3534
2024-01-01T06:09:57,10,sensor-50,18.87,50.82,3026
2024-01-02T06:18:47,10,sensor-10,16.34,29.98,3668
2024-01-01T06:27:37,10,sensor-20,21.35,48.92,3067
2024-01-02T06:36:27,10,sensor-30,13.96,25.75,3677
2024-01-01T06:45:17,10,sensor-40,24.16,41.07,4128
2024-01-02T06:54:07,10,sensor-50,21.34,43.72,3504
2024-01-01T07:02:57,10,sensor-10,23.68,37.19,4169
2024-01-02T07:11:47,10,sensor-20,21.87,60.05,3124
2024-01-01T07:20:37,10,sensor-30,18.52,59.46,3723
2024-01-02T07:29:27,10,sensor-40,29.04,20.52,3188
2024-01-01T07:38:17,10,sensor-50,22.71,22.91,3657
2024-01-02T07:47:07,10,sensor-10,26.01,31.41,3678
2024-01-01T07:55:57,10,sensor-20,17.97,62.22,3528
2024-01-02T08:04:47,10,sensor-30,13.45,44.74,4134
2024-01-01T08:13:37,10,sensor-40,24.61,64.42,3490
2024-01-02T08:22:27,10,sensor-50,25.88,46.32,3541
2024-01-01T08:31:17,10,sensor-10,16.44,36.54,3469
2024-01-02T08:40:07,10,sensor-20,21.49,42.50,3133
2024-01-01T08:48:57,10,sensor-30,23.80,29.65,4135
2024-01-02T08:57:47,10,sensor-40,20.83,25.24,4002
2024-01-01T09:06:37,10,sensor-50,28.25,35.31,4081
2024-01-02T09:15:27,10,sensor-10,23.27,34.43,3659
2024-01-01T09:24:17,10,sensor-20,28.02,24.32,3255
2024-01-02T09:33:07,10,sensor-30,16.89,70.41,3316
2024-01-01T09:41:57,10,sensor-40,17.70,46.88,3156
2024-01-02T09:50:47,10,sensor-50,17.61,51.23,3438
2024-01-01T09:59:37,10,sensor-10,24.98,27.65,3222
2024-01-02T10:08:27,10,sensor-20,22.92,55.75,3597
2024-01-01T10:17:17,10,sensor-30,23.98,39.15,3426
2024-01-02T10:26:07,10,sensor-40,17.21,49.06,4173
2024-01-01T10:34:57,10,sensor-50,19.15,44.26,3383
2024-01-02T10:43:47,10,sensor-10,26.57,51.77,3850
2024-01-01T10:52:37,10,sensor-20,28.61,49.89,3323
2024-01-02T11:01:27,10,sensor-30,21.95,37.91,3572
2024-01-01T11:10:17,10,sensor-40,13.48,37.93,4008
2024-01-02T11:19:07,10,sensor-50,24.59,24.09,4059
2024-01-01T11:27:57,10,sensor-10,19.72,37.54,3271
2024-01-02T11:36:47,10,sensor-20,19.40,29.37,3126
2024-01-01T11:45:37,10,sensor-30,22.99,45.24,3081
2024-01-02T11:54:27,10,sensor-40,27.70,62.26,3492
2024-01-01T12:03:17,10,sensor-50,18.11,41.35,3768
2024-01-02T12:12:07,10,sensor-10,18.85,30.81,4170
2024-01-01T12:20:57,10,sensor-20,24.38,50.12,3902
2024-01-02T12:29:47,10,sensor-30,20.03,53.12,3392
2024-01-01T12:38:37,10,sensor-40,26.53,36.57,3320
2024-01-02T12:47:27,10,sensor-50,17.65,42.59,3247
2024-01-01T12:56:17,10,sensor-10,20.34,42.69,3586
2024-01-02T13:05:07,10,sensor-20,25.61,45.01,3941
2024-01-01T13:13:57,10,sensor-30,26.32,35.00,3508
2024-01-02T13:22:47,10,sensor-40,35.17,53.14,3807
2024-01-01T13:31:37,10,sensor-50,17.56,57.64,3544
2024-01-02T13:40:27,10,sensor-10,25.66,39.91,4064
2024-01-01T13:49:17,10,sensor-20,20.01,24.31,3160
2024-01-02T13:58:07,10,sensor-30,21.94,57.71,3063
2024-01-01T14:06:57,10,sensor-40,18.67,26.24,3627
2024-01-02T14:15:47,10,sensor-50,16.59,49.20,3354
2024-01-01T14:24:37,10,sensor-10,21.77,37.56,3942
2024-01-02T14:33:27,10,sensor-20,21.68,23.44,3292
2024-01-01T14:42:17,10,sensor-30,18.60,41.18,3706
2024-01-02T14:51:07,10,sensor-40,26.54,24.38,4183
2024-01-01T14:59:57,10,sensor-50,21.87,51.36,3386
2024-01-02T15:08:47,10,sensor-10,22.95,40.13,3639
2024-01-01T15:17:37,10,sensor-20,18.61,39.86,3162
2024-01-02T15:26:27,10,sensor-30,26.15,45.26,3193
2024-01-01T15:35:17,10,sensor-40,20.99,37.09,4070
2024-01-02T15:44:07,10,sensor-50,21.40,50.58,3237
2024-01-01T15:52:57,10,sensor-10,13.58,40.98,3006
2024-01-02T16:01:47,10,sensor-20,20.98,31.41,3113
2024-01-01T16:10:37,10,sensor-30,20.97,52.16,3240
2024-01-02T16:19:27,10,sensor-40,19.02,41.72,4058
2024-01-01T16:28:17,10,sensor-50,29.04,42.71,3104
2024-01-02T16:37:07,10,sensor-10,13.33,30.51,4133
2024-01-01T16:45:57,10,sensor-20,17.66,22.72,3360
2024-01-02T16:54:47,10,sensor-30,26.18,59.77,3780
2024-01-01T17:03:37,10,sensor-40,24.44,42.49,4140
2024-01-02T17:12:27,10,sensor-50,23.53,46.59,3542
2024-01-01T17:21:17,10,sensor-10,29.22,30.23,3442
2024-01-02T17:30:07,10,sensor-20,22.85,62.10,3453
2024-01-01T17:38:57,10,sensor-30,22.22,45.48,3376
2024-01-02T17:47:47,10,sensor-40,25.41,63.79,3553
2024-01-01T17:56:37,10,sensor-50,23.11,35.48,3952
2024-01-02T18:05:27,10,sensor-10,22.78,48.24,3392
2024-01-01T18:14:17,10,sensor-20,13.53,58.21,3126
2024-01-02T18:23:07,10,sensor-30,18.36,41.46,3428
2024-01-01T18:31:57,10,sensor-40,23.73,36.51,3249
2024-01-02T18:40:47,10,sensor-50,25.09,52.95,3991
2024-01-01T18:49:37,10,sensor-10,26.55,70.27,3590
2024-01-02T18:58:27,10,sensor-20,18.79,45.01,3042
2024-01-01T19:07:17,10,sensor-30,19.67,30.77,3958
2024-01-02T19:16:07,10,sensor-40,15.65,31.75,3473
2024-01-01T19:24:57,10,sensor-50,23.24,35.44,3563
2024-01-02T19:33:47,10,sensor-10,26.27,53.93,3576
2024-01-01T19:42:37,10,sensor-20,29.53,48.26,4121
2024-01-02T19:51:27,10,sensor-30,20.75,15.75,3464
2024-01-01T20:00:17,10,sensor-40,19.93,45.60,3474
2024-01-02T20:09:07,10,sensor-50,20.06,40.89,3035
2024-01-01T20:17:57,10,sensor-10,17.31,28.11,3711
2024-01-02T20:26:47,10,sensor-20,27.69,58.61,3090
2024-01-01T20:35:37,10,sensor-30,23.41,53.24,4064
2024-01-02T20:44:27,10,sensor-40,26.90,49.12,3997
2024-01-01T20:53:17,10,sensor-50,26.35,61.45,3391
2024-01-02T21:02:07,10,sensor-10,25.26,23.19,3270
2024-01-01T21:10:57,10,sensor-20,18.67,55.32,3990
2024-01-02T21:19:47,10,sensor-30,17.98,44.38,3706
2024-01-01T21:28:37,10,sensor-40,18.60,49.79,3476
2024-01-02T21:37:27,10,sensor-50,21.75,75.20,3781
2024-01-01T21:46:17,10,sensor-10,22.72,48.46,3766
2024-01-02T21:55:07,10,sensor-20,23.29,45.52,3429
2024-01-01T22:03:57,10,sensor-30,22.72,44.20,3522
2024-01-02T22:12:47,10,sensor-40,26.28,36.80,4073
2024-01-01T22:21:37,10,sensor-50,20.59,13.58,3407
2024-01-02T22:30:27,10,sensor-10,31.28,36.17,4185
2024-01-01T22:39:17,10,sensor-20,21.45,50.16,3073
2024-01-02T22:48:07,10,sensor-30,18.27,52.85,3590
2024-01-01T22:56:57,10,sensor-40,24.81,51.94,3524
2024-01-02T23:05:47,10,sensor-50,27.27,27.25,3245
2024-01-01T23:14:37,10,sensor-10,18.84,29.21,3866
2024-01-02T23:23:27,10,sensor-20,19.37,41.67,3799
2024-01-01T23:32:17,10,sensor-30,24.56,28.24,3314
2024-01-02T23:41:07,10,sensor-40,24.64,37.00,3305
2024-01-01T23:49:57,10,sensor-50,31.13,36.38,3487
2024-01-02T23:58:47,10,sensor-10,25.92,61.02,3613
2024-01-01T00:07:37,10,sensor-20,20.02,46.55,4114
2024-01-02T00:16:27,10,sensor-30,23.80,62.97,4025
2024-01-01T00:25:17,10,sensor-40,20.89,54.55,3486
2024-01-02T00:34:07,10,sensor-50,19.25,41.50,3005
2024-01-01T00:42:57,10,sensor-10,20.85,34.63,3755
2024-01-02T00:51:47,10,sensor-20,26.42,43.22,3462
2024-01-01T01:00:37,10,sensor-30,14.74,59.26,3987
2024-01-02T01:09:27,10,sensor-40,27.41,21.89,3126
2024-01-01T01:18:17,10,sensor-50,200.00,-10.00,3946
2024-01-02T01:27:07,10,sensor-10,21.26,50.55,3226
2024-01-01T01:35:57,10,sensor-20,12.71,44.72,3061
2024-01-02T01:44:47,10,sensor-30,22.21,54.69,3084
2024-01-01T01:53:37,10,sensor-40,17.69,28.41,3751
2024-01-02T02:02:27,10,sensor-50,17.48,61.94,3727
2024-01-01T02:11:17,10,sensor-10,22.25,57.81,3755
2024-01-02T02:20:07,10,sensor-20,16.30,37.09,3382
2024-01-01T02:28:57,10,sensor-30,21.87,62.18,3679
2024-01-02T02:37:47,10,sensor-40,25.30,66.77,4084
2024-01-01T02:46:37,10,sensor-50,21.14,70.98,3256
2024-01-02T02:55:27,10,sensor-10,18.69,22.10,3538
2024-01-01T03:04:17,10,sensor-20,25.09,43.48,3990
2024-01-02T03:13:07,10,sensor-30,19.72,64.30,3544
2024-01-01T03:21:57,10,sensor-40,12.96,52.26,3149
2024-01-02T03:30:47,10,sensor-50,23.57,64.22,3608
2024-01-01T03:39:37,10,sensor-10,18.05,59.32,3077
2024-01-02T03:48:27,10,sensor-20,24.59,51.42,3821
2024-01-01T03:57:17,10,sensor-30,23.48,52.16,3397
2024-01-02T04:06:07,10,sensor-40,21.65,59.46,3322
2024-01-01T04:14:57,10,sensor-50,15.12,40.06,3389
2024-01-02T04:23:47,10,sensor-10,26.10,43.29,3045
2024-01-01T04:32:37,10,sensor-20,20.74,59.39,3205
2024-01-02T04:41:27,10,sensor-30,24.98,48.60,3600
2024-01-01T04:50:17,10,sensor-40,20.62,48.13,3544
2024-01-02T04:59:07,10,sensor-50,25.67,37.39,3943
2024-01-01T05:07:57,10,sensor-10,15.98,35.95,3737
2024-01-02T05:16:47,10,sensor-20,21.58,36.64,3088
2024-01-01T05:25:37,10,sensor-30,26.36,29.63,3523
2024-01-02T05:34:27,10,sensor-40,28.20,30.86,3597
2024-01-01T05:43:17,10,sensor-50,19.44,47.99,3618
2024-01-02T05:52:07,10,sensor-10,20.94,25.96,3483
2024-01-01T06:00:57,10,sensor-20,15.58,40.84,3358
2024-01-02T06:09:47,10,sensor-30,20.03,31.26,3127
2024-01-01T06:18:37,10,sensor-40,24.27,44.53,4070
2024-01-02T06:27:27,10,sensor-50,27.31,56.89,3482
2024-01-01T06:36:17,10,sensor-10,20.85,36.67,3201
2024-01-02T06:45:07,10,sensor-20,18.25,51.31,3282
2024-01-01T06:53:57,10,sensor-30,21.18,55.37,3148
2024-01-02T07:02:47,10,sensor-40,21.13,72.01,3439
2024-01-01T07:11:37,10,sensor-50,18.02,27.47,3084
2024-01-02T07:20:27,10,sensor-10,19.00,49.05,3287
2024-01-01T07:29:17,10,sensor-20,29.12,33.26,3006
2024-01-02T07:38:07,10,sensor-30,23.50,54.83,3337
2024-01-01T07:46:57,10,sensor-40,21.17,35.08,3721
2024-01-02T07:55:47,10,sensor-50,24.17,50.77,3148
2024-01-01T08:04:37,10,sensor-10,32.66,48.08,3436
2024-01-02T08:13:27,10,sensor-20,20.52,47.28,3272
2024-01-01T08:22:17,10,sensor-30,25.11,64.05,4070
2024-01-02T08:31:07,10,sensor-40,24.77,68.06,3558
2024-01-01T08:39:57,10,sensor-50,28.00,76.01,3376
2024-01-02T08:48:47,10,sensor-10,20.00,41.57,3706
2024-01-01T08:57:37,10,sensor-20,21.36,50.01,3784
2024-01-02T09:06:27,10,sensor-30,20.08,40.79,3101
2024-01-01T09:15:17,10,sensor-40,19.84,54.21,3707
2024-01-02T09:24:07,10,sensor-50,25.10,28.13,3713
2024-01-01T09:32:57,10,sensor-10,24.17,39.94,3675
2024-01-02T09:41:47,10,sensor-20,20.64,55.64,4168
2024-01-01T09:50:37,10,sensor-30,27.84,41.67,3208
2024-01-02T09:59:27,10,sensor-40,27.39,43.11,4116
2024-01-01T10:08:17,10,sensor-50,16.49,51.70,3041
2024-01-02T10:17:07,10,sensor-10,20.63,54.70,3047
2024-01-01T10:25:57,10,sensor-20,17.08,26.49,3499
2024-01-02T10:34:47,10,sensor-30,24.06,22.23,3425
2024-01-01T10:43:37,10,sensor-40,22.93,63.88,3510
2024-01-02T10:52:27,10,sensor-50,22.64,46.87,3670
2024-01-01T11:01:17,10,sensor-10,23.67,57.57,3458
2024-01-02T11:10:07,10,sensor-20,24.44,23.94,3139
2024-01-01T11:18:57,10,sensor-30,23.62,62.25,3786
2024-01-02T11:27:47,10,sensor-40,25.02,30.63,3830
2024-01-01T11:36:37,10,sensor-50,14.11,52.40,3544
2024-01-02T11:45:27,10,sensor-10,12.08,34.99,3546
2024-01-01T11:54:17,10,sensor-20,18.56,44.95,4052
2024-01-02T12:03:07,10,sensor-30,22.27,35.26,4064
2024-01-01T12:11:57,10,sensor-40,20.54,31.43,3267
2024-01-02T12:20:47,10,sensor-50,19.51,51.08,3001
2024-01-01T12:29:37,10,sensor-10,22.40,37.77,3046
2024-01-02T12:38:27,10,sensor-20,29.30,47.86,4085
2024-01-01T12:47:17,10,sensor-30,28.64,34.95,3040
2024-01-02T12:56:07,10,sensor-40,26.37,45.47,3865
2024-01-01T13:04:57,10,sensor-50,15.56,29.65,4199
2024-01-02T13:13:47,10,sensor-10,19.84,38.07,3710
2024-01-01T13:22:37,10,sensor-20,23.54,68.80,4077
2024-01-02T13:31:27,10,sensor-30,22.62,31.69,4086
2024-01-01T13:40:17,10,sensor-40,18.12,50.22,3734
2024-01-02T13:49:07,10,sensor-50,26.80,47.09,3879
2024-01-01T13:57:57,10,sensor-10,20.30,60.73,4080
2024-01-02T14:06:47,10,sensor-20,21.51,66.72,3070
2024-01-01T14:15:37,10,sensor-30,25.07,60.79,4057
2024-01-02T14:24:27,10,sensor-40,29.01,49.64,3229
2024-01-01T14:33:17,10,sensor-50,25.59,48.74,3475
2024-01-02T14:42:07,10,sensor-10,26.61,33.99,3094
2024-01-01T14:50:57,10,sensor-20,20.25,58.30,3449
2024-01-02T14:59:47,10,sensor-30,15.53,46.09,3382
2024-01-01T15:08:37,10,sensor-40,25.98,43.52,3404
2024-01-02T15:17:27,10,sensor-50,21.41,49.85,3268
2024-01-01T15:26:17,10,sensor-10,20.10,39.09,3734
2024-01-02T15:35:07,10,sensor-20,20.65,26.45,3454
2024-01-01T15:43:57,10,sensor-30,24.56,35.86,3277
2024-01-02T15:52:47,10,sensor-40,19.98,34.76,3367
2024-01-01T16:01:37,10,sensor-50,17.80,55.75,3934
